Employee ID,Termdate,Total Teriminated
00-69965761,,0
00-11982755,,0
00-12940347,,0
00-53560692,,0
00-79272032,,0
00-80225378,,0
00-33946564,,0
00-96046600,,0
00-19475654,,0
00-93571001,,0
00-56938936,,0
00-21232956,,0
00-74192137,,0
00-12855262,,0
00-32869853,,0
00-63963175,,0
00-29433419,,0
00-48064741,,0
00-37753738,,0
00-87242120,,0
00-95043049,,0
00-72368219,,0
00-22384073,,0
00-73777515,,0
00-36276771,,0
00-28217622,,0
00-29337067,,0
00-89792619,,0
00-81933142,,0
00-20386681,,0
00-43279063,,0
00-39862398,,0
00-51564356,,0
00-48211978,,0
00-63898807,,0
00-52649180,,0
00-19930603,,0
00-76389996,,0
00-22874422,,0
00-16260094,,0
00-81124566,,0
00-32233584,,0
00-26812821,,0
00-12810133,,0
00-85015510,,0
00-71786427,,0
00-35215433,,0
00-96258750,,0
00-67946787,,0
00-24536356,,0
00-96859583,,0
00-20324372,,0
00-13891393,,0
00-54697978,,0
00-83851704,,0
00-40171534,,0
00-43154375,,0
00-45227919,,0
00-24312148,,0
00-28792282,,0
00-81684347,,0
00-95215820,,0
00-99657224,,0
00-95651248,,0
00-38582041,,0
00-44856447,,0
00-91581531,,0
00-14530614,,0
00-27837972,,0
00-96703417,,0
00-14497675,,0
00-16998989,,0
00-31288466,,0
00-61441896,,0
00-11734913,,0
00-37459975,,0
00-89119532,,0
00-96549919,,0
00-93241474,,0
00-12738346,,0
00-99031467,,0
00-19792992,,0
00-89489729,,0
00-59987561,,0
00-57303591,,0
00-55171003,,0
00-38011716,,0
00-91296981,,0
00-80280155,,0
00-57874974,,0
00-99598463,,0
00-19126002,,0
00-55800887,,0
00-43522920,,0
00-42822896,,0
00-76147579,,0
00-36029062,,0
00-52103461,,0
00-71587674,,0
00-14426551,,0
00-17305854,,0
00-23058343,,0
00-46941691,,0
00-17181113,,0
00-60653117,,0
00-12152643,,0
00-23459168,,0
00-88478843,,0
00-53496580,,0
00-33987338,,0
00-36551621,,0
00-22007239,,0
00-33461307,,0
00-49126722,,0
00-91905450,,0
00-39677351,,0
00-95200126,,0
00-30039365,,0
00-67239263,,0
00-37102854,,0
00-97245556,,0
00-90093137,,0
00-78679917,,0
00-59022249,,0
00-32455261,,0
00-79828365,,0
00-27489655,,0
00-16449014,,0
00-97903429,,0
00-70354107,,0
00-74307616,,0
00-58883349,,0
00-65457991,,0
00-68500818,,0
00-46819677,,0
00-94060174,,0
00-71886181,,0
00-58061622,,0
00-73561576,,0
00-98499057,,0
00-35803109,,0
00-38919534,,0
00-68526669,,0
00-85300576,,0
00-73789750,,0
00-40048229,,0
00-62781957,,0
00-50426348,,0
00-16825701,,0
00-30813102,,0
00-30934062,,0
00-37262744,,0
00-43768232,,0
00-91995629,,0
00-42762641,,0
00-95716350,,0
00-63701561,,0
00-15002545,,0
00-64709486,,0
00-74874074,,0
00-80421269,,0
00-30589340,,0
00-78453832,,0
00-46180065,,0
00-70313693,,0
00-33597329,,0
00-70775326,,0
00-15488046,,0
00-90368575,,0
00-63001598,,0
00-20739634,,0
00-59038710,,0
00-44742654,,0
00-81361168,,0
00-41411837,,0
00-35599238,,0
00-70251890,,0
00-83747346,,0
00-50119360,,0
00-45104776,,0
00-80760834,,0
00-89070916,,0
00-90654516,,0
00-76243846,,0
00-53228848,,0
00-49134657,,0
00-33814342,,0
00-52277787,,0
00-97498378,,0
00-32966973,,0
00-98184498,,0
00-54629491,,0
00-72331124,,0
00-55624499,,0
00-33988814,,0
00-60499221,,0
00-28264493,,0
00-44406841,,0
00-87681888,,0
00-57953300,,0
00-72978060,,0
00-70808034,,0
00-65346005,,0
00-86760300,,0
00-19525938,,0
00-67274946,,0
00-27187635,,0
00-71572062,,0
00-53529174,,0
00-75318117,,0
00-47912273,,0
00-87488773,,0
00-71461144,,0
00-27801051,,0
00-11380509,,0
00-11119640,,0
00-40697766,,0
00-46353305,,0
00-84833941,,0
00-32642542,,0
00-20121566,,0
00-99534277,,0
00-99253164,,0
00-12251618,,0
00-56251543,,0
00-30090581,,0
00-11139490,,0
00-33334187,,0
00-62447647,,0
00-60223068,,0
00-54765093,,0
00-10338423,,0
00-95649359,,0
00-53976954,,0
00-33788142,,0
00-18524087,,0
00-69973391,,0
00-24592917,,0
00-37980569,,0
00-46972997,,0
00-16839113,,0
00-26940639,,0
00-59997347,,0
00-75666498,,0
00-62653861,,0
00-94552507,,0
00-66812031,,0
00-40161371,,0
00-34906958,,0
00-86003182,,0
00-30307891,,0
00-14304580,,0
00-82880662,,0
00-39886356,,0
00-47031436,,0
00-38523490,,0
00-35670862,,0
00-83657703,,0
00-86911711,,0
00-76010706,,0
00-60744107,,0
00-57478039,,0
00-48659554,,0
00-61799347,,0
00-89252562,,0
00-17919095,,0
00-23384614,,0
00-13936735,,0
00-77172742,,0
00-90490408,,0
00-49158335,,0
00-27285424,,0
00-91884091,,0
00-84935254,,0
00-87574875,,0
00-61889106,,0
00-41713949,,0
00-59789640,,0
